order_id,order_date,customer_id,product_id,product_name,category,quantity,price,amount,payment_method,city,state,coupon_used,order_status
ORD2023111001377,2023-11-10,93000,1028,Electric Kettle,Home,1,6144.71,6144.71,UPI,Bhopal,Madhya Pradesh,1,Delivered
ORD2023111002946,2023-11-10,47664,1017,Kurta Set,Clothing,1,285.64,285.64,Credit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2023111003220,2023-11-10,77271,1001,Wireless Mouse,Electronics,2,2692.07,5384.14,Credit Card,Bengaluru,Karnataka,0,Delivered
ORD2023111003906,2023-11-10,29575,1040,Lip Balm,Beauty,1,149.38,0.0,UPI,Chennai,Tamil Nadu,0,Cancelled
ORD2023111004160,2023-11-10,41653,1043,Badminton Racket,Sports,1,596.75,596.75,UPI,Lucknow,Uttar Pradesh,0,Delivered
ORD2023111004501,2023-11-10,10981,1014,Sports Shorts,Clothing,2,751.9,1503.8,UPI,New York,USA,0,Delivered
ORD2023111005131,2023-11-10,99791,1025,Non-stick Frying Pan,Home,3,4047.43,12142.29,UPI,Mumbai,Maharashtra,1,Delivered
ORD2023111007646,2023-11-10,40802,1014,Sports Shorts,Clothing,1,791.11,791.11,UPI,Pune,Maharashtra,0,Delivered
ORD2023111008380,2023-11-10,23677,1030,Storage Box,Home,1,2857.76,2857.76,COD,Patna,Bihar,0,Delivered
ORD2023111008487,2023-11-10,37906,1001,Wireless Mouse,Electronics,1,3108.78,3108.78,COD,Hyderabad,Telangana,0,Delivered
ORD2023111008545,2023-11-10,95017,1003,USB-C Charger,Electronics,1,1068.46,1068.46,Credit Card,Chennai,Tamil Nadu,0,Delivered
ORD2023111008916,2023-11-10,42934,1026,Bedsheet Queen,Home,1,326.76,326.76,Debit Card,Kolkata,West Bengal,0,Delivered
ORD2023111008995,2023-11-10,54273,1016,Running Shoes,Clothing,2,294.62,589.24,COD,Delhi,Delhi,1,Delivered
ORD2023111009794,2023-11-10,94985,1013,Hoodie Unisex,Clothing,1,3415.1,3415.1,Credit Card,Thiruvananthapuram,Kerala,1,Delivered
ORD2023111100306,2023-11-11,81180,1039,Hair Dryer,Beauty,1,700.91,700.91,UPI,Singapore,Singapore,0,Shipped
ORD2023111101431,2023-11-11,76836,1044,Yoga Mat 6mm,Sports,2,2385.8,4771.6,UPI,Surat,Gujarat,1,Shipped
ORD2023111101661,2023-11-11,95982,1026,Bedsheet Queen,Home,1,413.87,0.0,UPI,Dubai,UAE,1,Cancelled
ORD2023111102293,2023-11-11,97844,1022,Vacuum Cleaner,Home,1,211.47,211.47,UPI,Thiruvananthapuram,Kerala,1,Delivered
ORD2023111102679,2023-11-11,45162,1019,Jacket Winter,Clothing,1,355.59,355.59,NetBanking,Bhopal,Madhya Pradesh,0,Delivered
ORD2023111102866,2023-11-11,10863,1011,Men's Cotton T-Shirt,Clothing,1,3317.61,3317.61,UPI,New York,USA,1,Delivered
ORD2023111103184,2023-11-11,58242,1004,Power Bank 10000mAh,Electronics,1,8181.54,8181.54,UPI,Hyderabad,Telangana,0,Delivered
ORD2023111104319,2023-11-11,67333,1040,Lip Balm,Beauty,2,125.06,250.12,Credit Card,Kochi,Kerala,0,Delivered
ORD2023111105364,2023-11-11,16544,1028,Electric Kettle,Home,3,6134.39,18403.17,Debit Card,Mumbai,Maharashtra,1,Delivered
ORD2023111106433,2023-11-11,45171,1010,Webcam 1080p,Electronics,1,16405.36,16405.36,UPI,Kochi,Kerala,1,Delivered
ORD2023111106476,2023-11-11,12977,1003,USB-C Charger,Electronics,2,1062.64,2125.28,UPI,Patna,Bihar,1,Delivered
ORD2023111107114,2023-11-11,63149,1006,Mechanical Keyboard,Electronics,2,28143.06,56286.12,UPI,Gurugram,Haryana,0,Delivered
ORD2023111107815,2023-11-11,99833,1008,4K Action Camera,Electronics,1,8648.51,8648.51,Credit Card,Lucknow,Uttar Pradesh,0,Delivered
ORD2023111107974,2023-11-11,24426,1014,Sports Shorts,Clothing,2,721.95,1443.9,UPI,Indore,Madhya Pradesh,1,Delivered
ORD2023111108364,2023-11-11,34914,1001,Wireless Mouse,Electronics,2,2523.62,5047.24,Debit Card,Noida,Uttar Pradesh,0,Delivered
ORD2023111108744,2023-11-11,50894,1024,LED Bulb 12W,Home,1,187.68,-187.68,UPI,Thiruvananthapuram,Kerala,1,Returned
ORD2023111109049,2023-11-11,72146,1003,USB-C Charger,Electronics,1,1167.62,1167.62,UPI,Chandigarh,Chandigarh,1,Delivered
ORD2023111109073,2023-11-11,21766,1021,Stainless Steel Bottle,Home,3,356.09,1068.27,Credit Card,Gurugram,Haryana,0,Delivered
ORD2023111109500,2023-11-11,40289,1001,Wireless Mouse,Electronics,2,2900.26,5800.52,Debit Card,Bengaluru,Karnataka,0,Delivered
ORD2023111109871,2023-11-11,77583,1007,Portable SSD 1TB,Electronics,3,492.98,1478.94,Credit Card,Thiruvananthapuram,Kerala,1,Delivered
ORD2023111200136,2023-11-12,73172,1013,Hoodie Unisex,Clothing,1,2856.26,2856.26,UPI,Chandigarh,Chandigarh,0,Delivered
ORD2023111200263,2023-11-12,25467,1005,Smartwatch Series 5,Electronics,1,4801.9,4801.9,Credit Card,Kochi,Kerala,1,Delivered
ORD2023111200815,2023-11-12,57475,1008,4K Action Camera,Electronics,2,8929.78,17859.56,Credit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2023111200956,2023-11-12,83809,1015,Formal Shirt,Clothing,1,1266.33,1266.33,UPI,Nagpur,Maharashtra,0,Delivered
ORD2023111201285,2023-11-12,68817,1032,Moisturizer,Beauty,1,3105.54,-3105.54,NetBanking,Noida,Uttar Pradesh,0,Returned
ORD2023111201500,2023-11-12,90253,1050,Water Bottle Sports,Sports,2,14907.71,29815.42,UPI,Mumbai,Maharashtra,1,Shipped
ORD2023111201605,2023-11-12,65342,1029,Table Lamp,Home,2,2864.52,5729.04,UPI,Kochi,Kerala,1,Delivered
ORD2023111201789,2023-11-12,69267,1008,4K Action Camera,Electronics,1,10946.14,10946.14,Credit Card,Bengaluru,Karnataka,0,Delivered
ORD2023111201945,2023-11-12,25234,1023,Air Purifier,Home,2,6240.44,12480.88,UPI,Dubai,UAE,0,Delivered
ORD2023111201973,2023-11-12,39654,1041,Cricket Bat,Sports,3,9300.61,27901.83,COD,Lucknow,Uttar Pradesh,0,Delivered
ORD2023111202071,2023-11-12,27441,1003,USB-C Charger,Electronics,2,1006.09,2012.18,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023111202256,2023-11-12,77963,1050,Water Bottle Sports,Sports,1,14769.75,14769.75,Credit Card,Kochi,Kerala,0,Delivered
ORD2023111202695,2023-11-12,69998,1018,Saree Silk,Clothing,1,540.75,540.75,UPI,Lucknow,Uttar Pradesh,0,Delivered
ORD2023111202711,2023-11-12,98636,1008,4K Action Camera,Electronics,2,9397.45,18794.9,COD,Pune,Maharashtra,1,Delivered
ORD2023111203039,2023-11-12,81779,1040,Lip Balm,Beauty,2,122.61,245.22,Credit Card,Kochi,Kerala,0,Delivered
ORD2023111203230,2023-11-12,83634,1050,Water Bottle Sports,Sports,1,13107.5,13107.5,UPI,Nagpur,Maharashtra,1,Delivered
ORD2023111203327,2023-11-12,28640,1010,Webcam 1080p,Electronics,2,14382.78,28765.56,UPI,Patna,Bihar,0,Delivered
ORD2023111204401,2023-11-12,35358,1020,Cap Beanie,Clothing,2,669.58,1339.16,UPI,Lucknow,Uttar Pradesh,0,Delivered
ORD2023111204541,2023-11-12,84888,1002,Bluetooth Headphones,Electronics,1,2513.21,2513.21,UPI,Kochi,Kerala,1,Delivered
ORD2023111205049,2023-11-12,96940,1002,Bluetooth Headphones,Electronics,1,2017.82,0.0,COD,Noida,Uttar Pradesh,0,Cancelled
ORD2023111205075,2023-11-12,22872,1037,Beard Trimmer,Beauty,2,1928.87,3857.74,COD,Mumbai,Maharashtra,0,Delivered
ORD2023111205500,2023-11-12,11821,1037,Beard Trimmer,Beauty,2,2017.95,4035.9,Credit Card,Bhopal,Madhya Pradesh,0,Shipped
ORD2023111205861,2023-11-12,54838,1023,Air Purifier,Home,2,6288.87,12577.74,Debit Card,Mumbai,Maharashtra,0,Delivered
ORD2023111205914,2023-11-12,67955,1046,Skipping Rope,Sports,3,2609.63,7828.89,NetBanking,Jaipur,Rajasthan,0,Delivered
ORD2023111206006,2023-11-12,80831,1042,Football Size-5,Sports,2,369.9,739.8,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2023111206351,2023-11-12,38013,1002,Bluetooth Headphones,Electronics,1,2241.11,2241.11,Debit Card,New York,USA,0,Delivered
ORD2023111207156,2023-11-12,88670,1005,Smartwatch Series 5,Electronics,1,4122.47,4122.47,UPI,Ahmedabad,Gujarat,0,Delivered
ORD2023111207202,2023-11-12,86680,1023,Air Purifier,Home,1,6407.13,6407.13,UPI,Gurugram,Haryana,0,Delivered
ORD2023111207333,2023-11-12,90223,1032,Moisturizer,Beauty,1,2965.16,2965.16,UPI,Chandigarh,Chandigarh,0,Shipped
ORD2023111207674,2023-11-12,52987,1019,Jacket Winter,Clothing,1,365.94,365.94,Credit Card,Thiruvananthapuram,Kerala,1,Delivered
ORD2023111207779,2023-11-12,68933,1048,Tennis Balls (Pack of 3),Sports,2,185.56,371.12,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2023111208694,2023-11-12,93517,1009,Laptop Stand,Electronics,1,17883.07,17883.07,UPI,Kolkata,West Bengal,0,Delivered
ORD2023111209024,2023-11-12,11249,1041,Cricket Bat,Sports,1,11882.89,11882.89,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023111209419,2023-11-12,38134,1018,Saree Silk,Clothing,1,638.3,638.3,UPI,Chandigarh,Chandigarh,1,Delivered
ORD2023111209654,2023-11-12,26006,1005,Smartwatch Series 5,Electronics,2,4761.33,9522.66,Credit Card,Ahmedabad,Gujarat,0,Delivered
ORD2023111209791,2023-11-12,17669,1022,Vacuum Cleaner,Home,1,252.56,252.56,Debit Card,Bhopal,Madhya Pradesh,1,Delivered
ORD2023111300047,2023-11-13,55313,1041,Cricket Bat,Sports,1,11500.2,11500.2,Credit Card,Chandigarh,Chandigarh,0,Delivered
ORD2023111300548,2023-11-13,56764,1004,Power Bank 10000mAh,Electronics,2,8239.79,16479.58,UPI,Bengaluru,Karnataka,0,Delivered
ORD2023111300550,2023-11-13,29405,1038,Perfume 100ml,Beauty,1,304.64,304.64,NetBanking,Nagpur,Maharashtra,0,Delivered
ORD2023111301393,2023-11-13,85499,1035,Sunscreen SPF50,Beauty,2,817.93,1635.86,NetBanking,Noida,Uttar Pradesh,0,Delivered
ORD2023111302593,2023-11-13,33814,1032,Moisturizer,Beauty,1,3230.39,3230.39,UPI,Kochi,Kerala,0,Delivered
ORD2023111304461,2023-11-13,54296,1014,Sports Shorts,Clothing,2,701.87,1403.74,UPI,Gurugram,Haryana,1,Delivered
ORD2023111304693,2023-11-13,14782,1012,Women's Fit Jeans,Clothing,1,1938.82,1938.82,COD,Nagpur,Maharashtra,0,Delivered
ORD2023111306821,2023-11-13,88062,1021,Stainless Steel Bottle,Home,1,390.62,390.62,COD,Patna,Bihar,1,Delivered
ORD2023111307061,2023-11-13,65214,1022,Vacuum Cleaner,Home,1,218.01,218.01,UPI,Patna,Bihar,0,Shipped
ORD2023111308188,2023-11-13,25787,1008,4K Action Camera,Electronics,1,8257.89,8257.89,UPI,Singapore,Singapore,0,Delivered
ORD2023111308274,2023-11-13,98706,1018,Saree Silk,Clothing,1,622.82,622.82,UPI,New York,USA,0,Delivered
ORD2023111308467,2023-11-13,70089,1008,4K Action Camera,Electronics,1,8755.55,8755.55,Credit Card,Singapore,Singapore,1,Delivered
ORD2023111308598,2023-11-13,58601,1013,Hoodie Unisex,Clothing,1,3213.44,3213.44,Debit Card,Surat,Gujarat,0,Delivered
ORD2023111308961,2023-11-13,99067,1012,Women's Fit Jeans,Clothing,1,2113.36,2113.36,Credit Card,Chandigarh,Chandigarh,0,Delivered
ORD2023111309132,2023-11-13,33095,1017,Kurta Set,Clothing,1,338.12,338.12,Credit Card,Dubai,UAE,1,Delivered
ORD2023111309360,2023-11-13,45470,1020,Cap Beanie,Clothing,1,529.63,-529.63,UPI,Singapore,Singapore,1,Returned
ORD2023111400295,2023-11-14,48187,1039,Hair Dryer,Beauty,1,707.24,707.24,Credit Card,Bengaluru,Karnataka,0,Delivered
ORD2023111401642,2023-11-14,75285,1019,Jacket Winter,Clothing,1,413.71,413.71,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023111402245,2023-11-14,33438,1042,Football Size-5,Sports,1,319.13,319.13,Debit Card,Bengaluru,Karnataka,0,Delivered
ORD2023111402700,2023-11-14,47739,1004,Power Bank 10000mAh,Electronics,1,7859.54,7859.54,COD,Pune,Maharashtra,0,Delivered
ORD2023111402804,2023-11-14,96850,1035,Sunscreen SPF50,Beauty,1,1059.73,1059.73,COD,Mumbai,Maharashtra,0,Delivered
ORD2023111403138,2023-11-14,41066,1029,Table Lamp,Home,2,2319.69,4639.38,Credit Card,Patna,Bihar,0,Delivered
ORD2023111404516,2023-11-14,28953,1010,Webcam 1080p,Electronics,1,18744.02,18744.02,Credit Card,Mumbai,Maharashtra,0,Delivered
ORD2023111406551,2023-11-14,31191,1015,Formal Shirt,Clothing,1,1043.31,1043.31,Debit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2023111407588,2023-11-14,59955,1050,Water Bottle Sports,Sports,3,14550.92,43652.76,COD,Surat,Gujarat,0,Delivered
ORD2023111409271,2023-11-14,57031,1036,Makeup Kit,Beauty,1,282.0,282.0,UPI,Chandigarh,Chandigarh,0,Delivered
ORD2023111409861,2023-11-14,33950,1022,Vacuum Cleaner,Home,1,204.66,204.66,UPI,New York,USA,0,Delivered
ORD2023111500096,2023-11-15,31725,1017,Kurta Set,Clothing,2,260.7,521.4,Debit Card,Dubai,UAE,0,Delivered
ORD2023111500479,2023-11-15,91748,1035,Sunscreen SPF50,Beauty,3,896.58,2689.74,COD,Surat,Gujarat,0,Delivered
ORD2023111500733,2023-11-15,57963,1013,Hoodie Unisex,Clothing,2,3519.99,7039.98,UPI,Chandigarh,Chandigarh,1,Delivered
ORD2023111502042,2023-11-15,45650,1006,Mechanical Keyboard,Electronics,1,29058.47,29058.47,Debit Card,Singapore,Singapore,0,Delivered
ORD2023111502093,2023-11-15,85033,1003,USB-C Charger,Electronics,1,1221.23,1221.23,Debit Card,Mumbai,Maharashtra,1,Delivered
ORD2023111502556,2023-11-15,37371,1032,Moisturizer,Beauty,1,2568.87,2568.87,Credit Card,Lucknow,Uttar Pradesh,1,Delivered
ORD2023111502904,2023-11-15,55111,1026,Bedsheet Queen,Home,1,364.59,364.59,UPI,New York,USA,1,Delivered
ORD2023111504363,2023-11-15,72958,1031,Face Wash,Beauty,3,110.83,332.49,Credit Card,Indore,Madhya Pradesh,0,Shipped
ORD2023111506604,2023-11-15,45191,1040,Lip Balm,Beauty,1,134.15,134.15,Credit Card,Ahmedabad,Gujarat,0,Delivered
ORD2023111508762,2023-11-15,12590,1007,Portable SSD 1TB,Electronics,1,530.94,530.94,Debit Card,Kochi,Kerala,0,Delivered
ORD2023111600017,2023-11-16,52840,1005,Smartwatch Series 5,Electronics,1,4182.62,4182.62,Credit Card,Noida,Uttar Pradesh,0,Delivered
ORD2023111600673,2023-11-16,77136,1001,Wireless Mouse,Electronics,1,3179.38,3179.38,Credit Card,Gurugram,Haryana,0,Delivered
ORD2023111600862,2023-11-16,13657,1039,Hair Dryer,Beauty,2,735.89,1471.78,UPI,New York,USA,0,Delivered
ORD2023111603691,2023-11-16,86519,1012,Women's Fit Jeans,Clothing,1,2104.91,2104.91,Debit Card,Surat,Gujarat,0,Delivered
ORD2023111604972,2023-11-16,22552,1046,Skipping Rope,Sports,1,3020.78,3020.78,UPI,Mumbai,Maharashtra,0,Delivered
ORD2023111606311,2023-11-16,29856,1017,Kurta Set,Clothing,2,301.55,603.1,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2023111606633,2023-11-16,40138,1002,Bluetooth Headphones,Electronics,1,2437.23,2437.23,Debit Card,Bhopal,Madhya Pradesh,1,Delivered
ORD2023111608028,2023-11-16,48368,1007,Portable SSD 1TB,Electronics,3,654.51,1963.53,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023111700933,2023-11-17,25376,1031,Face Wash,Beauty,1,96.81,-96.81,UPI,Pune,Maharashtra,0,Returned
ORD2023111701316,2023-11-17,10183,1017,Kurta Set,Clothing,1,290.93,290.93,Credit Card,Ahmedabad,Gujarat,0,Delivered
ORD2023111701539,2023-11-17,44579,1041,Cricket Bat,Sports,3,10847.6,32542.8,Credit Card,Ahmedabad,Gujarat,1,Delivered
ORD2023111704121,2023-11-17,73594,1015,Formal Shirt,Clothing,2,1122.92,2245.84,UPI,Surat,Gujarat,1,Delivered
ORD2023111705409,2023-11-17,98435,1050,Water Bottle Sports,Sports,2,14014.9,28029.8,UPI,Kolkata,West Bengal,0,Delivered
ORD2023111705591,2023-11-17,68397,1046,Skipping Rope,Sports,3,3251.35,9754.05,COD,Delhi,Delhi,0,Delivered
ORD2023111706308,2023-11-17,51811,1001,Wireless Mouse,Electronics,1,2381.44,2381.44,UPI,Lucknow,Uttar Pradesh,1,Delivered
ORD2023111708229,2023-11-17,45330,1021,Stainless Steel Bottle,Home,2,396.23,792.46,COD,Chennai,Tamil Nadu,0,Delivered
ORD2023111708716,2023-11-17,88267,1020,Cap Beanie,Clothing,1,573.29,573.29,Credit Card,Pune,Maharashtra,1,Delivered
ORD2023111709001,2023-11-17,66973,1035,Sunscreen SPF50,Beauty,2,937.17,1874.34,Credit Card,Kolkata,West Bengal,0,Delivered
ORD2023111800474,2023-11-18,97561,1011,Men's Cotton T-Shirt,Clothing,2,3402.97,6805.94,UPI,Surat,Gujarat,1,Delivered
ORD2023111801732,2023-11-18,68574,1010,Webcam 1080p,Electronics,1,14432.0,14432.0,Debit Card,Mumbai,Maharashtra,1,Delivered
ORD2023111802133,2023-11-18,83229,1022,Vacuum Cleaner,Home,1,248.18,248.18,UPI,Delhi,Delhi,1,Delivered
ORD2023111803441,2023-11-18,29116,1030,Storage Box,Home,1,2997.71,2997.71,UPI,Noida,Uttar Pradesh,0,Delivered
ORD2023111805025,2023-11-18,54084,1028,Electric Kettle,Home,2,6170.25,12340.5,Credit Card,Patna,Bihar,0,Delivered
ORD2023111805047,2023-11-18,42121,1050,Water Bottle Sports,Sports,1,14157.25,-14157.25,UPI,Mumbai,Maharashtra,0,Returned
ORD2023111805524,2023-11-18,57547,1010,Webcam 1080p,Electronics,3,15210.74,45632.22,UPI,Indore,Madhya Pradesh,0,Delivered
ORD2023111805538,2023-11-18,30995,1021,Stainless Steel Bottle,Home,2,356.25,712.5,UPI,Dubai,UAE,0,Shipped
ORD2023111806175,2023-11-18,80162,1007,Portable SSD 1TB,Electronics,2,558.47,1116.94,Credit Card,Hyderabad,Telangana,1,Delivered
ORD2023111806478,2023-11-18,11268,1043,Badminton Racket,Sports,2,488.11,-976.22,UPI,Indore,Madhya Pradesh,0,Returned
ORD2023111806679,2023-11-18,62755,1001,Wireless Mouse,Electronics,1,3140.81,-3140.81,Debit Card,Hyderabad,Telangana,0,Returned
ORD2023111806799,2023-11-18,62485,1035,Sunscreen SPF50,Beauty,3,856.06,2568.18,Credit Card,Mumbai,Maharashtra,1,Delivered
ORD2023111807051,2023-11-18,85033,1030,Storage Box,Home,1,2415.88,2415.88,Debit Card,Nagpur,Maharashtra,0,Delivered
ORD2023111807311,2023-11-18,39144,1007,Portable SSD 1TB,Electronics,1,658.26,658.26,COD,New York,USA,0,Delivered
ORD2023111807376,2023-11-18,43743,1015,Formal Shirt,Clothing,2,1158.66,2317.32,Debit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2023111807558,2023-11-18,19223,1041,Cricket Bat,Sports,1,10652.63,10652.63,UPI,Chennai,Tamil Nadu,0,Delivered
ORD2023111807673,2023-11-18,38394,1029,Table Lamp,Home,1,2915.87,2915.87,UPI,Bengaluru,Karnataka,1,Delivered
ORD2023111807730,2023-11-18,38517,1047,Cycle Helmet,Sports,1,521.16,-521.16,UPI,Thiruvananthapuram,Kerala,1,Returned
ORD2023111808920,2023-11-18,74099,1009,Laptop Stand,Electronics,2,14883.16,29766.32,UPI,Lucknow,Uttar Pradesh,1,Delivered
ORD2023111809111,2023-11-18,50912,1027,Pillow Set,Home,2,7034.92,14069.84,Credit Card,Chandigarh,Chandigarh,1,Delivered
ORD2023111809418,2023-11-18,10154,1019,Jacket Winter,Clothing,1,359.73,359.73,NetBanking,Patna,Bihar,0,Delivered
ORD2023111900188,2023-11-19,64649,1012,Women's Fit Jeans,Clothing,1,1753.09,1753.09,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023111901051,2023-11-19,13902,1027,Pillow Set,Home,2,8131.11,16262.22,UPI,Nagpur,Maharashtra,0,Delivered
ORD2023111901825,2023-11-19,27310,1014,Sports Shorts,Clothing,2,697.44,1394.88,Debit Card,Surat,Gujarat,0,Delivered
ORD2023111902690,2023-11-19,60526,1008,4K Action Camera,Electronics,2,8408.92,16817.84,COD,Mumbai,Maharashtra,0,Delivered
ORD2023111902766,2023-11-19,86625,1031,Face Wash,Beauty,1,98.55,98.55,UPI,Noida,Uttar Pradesh,0,Delivered
ORD2023111903998,2023-11-19,86794,1033,Shampoo Herbal,Beauty,1,1976.28,1976.28,Debit Card,Patna,Bihar,0,Delivered
ORD2023111906381,2023-11-19,36248,1040,Lip Balm,Beauty,3,135.16,405.48,UPI,Bhopal,Madhya Pradesh,1,Delivered
ORD2023111906439,2023-11-19,91223,1010,Webcam 1080p,Electronics,1,16756.78,16756.78,NetBanking,Jaipur,Rajasthan,0,Delivered
ORD2023111907681,2023-11-19,12781,1017,Kurta Set,Clothing,2,312.93,625.86,UPI,Indore,Madhya Pradesh,1,Delivered
ORD2023111907955,2023-11-19,60546,1011,Men's Cotton T-Shirt,Clothing,3,3366.61,10099.83,UPI,Surat,Gujarat,0,Delivered
ORD2023111908119,2023-11-19,54407,1047,Cycle Helmet,Sports,2,555.78,1111.56,Credit Card,Thiruvananthapuram,Kerala,1,Delivered
ORD2023111908357,2023-11-19,66478,1041,Cricket Bat,Sports,1,11703.05,11703.05,UPI,Dubai,UAE,0,Delivered
ORD2023111908596,2023-11-19,12484,1012,Women's Fit Jeans,Clothing,1,1886.66,1886.66,Credit Card,Gurugram,Haryana,0,Delivered
ORD2023111909518,2023-11-19,52986,1001,Wireless Mouse,Electronics,2,3115.87,6231.74,UPI,Nagpur,Maharashtra,0,Delivered
ORD2023111909647,2023-11-19,24332,1033,Shampoo Herbal,Beauty,3,2193.99,6581.97,Credit Card,Lucknow,Uttar Pradesh,0,Shipped
ORD2023112000301,2023-11-20,16858,1021,Stainless Steel Bottle,Home,2,391.29,782.58,UPI,Noida,Uttar Pradesh,1,Shipped
ORD2023112000633,2023-11-20,49115,1042,Football Size-5,Sports,1,341.31,341.31,Debit Card,Singapore,Singapore,0,Delivered
ORD2023112001414,2023-11-20,93785,1017,Kurta Set,Clothing,1,311.15,311.15,UPI,Singapore,Singapore,0,Delivered
ORD2023112003762,2023-11-20,15027,1030,Storage Box,Home,1,3163.37,3163.37,UPI,Chennai,Tamil Nadu,1,Delivered
ORD2023112003796,2023-11-20,47780,1016,Running Shoes,Clothing,1,341.38,341.38,UPI,Nagpur,Maharashtra,0,Delivered
ORD2023112003840,2023-11-20,39372,1002,Bluetooth Headphones,Electronics,1,2534.25,2534.25,NetBanking,Jaipur,Rajasthan,1,Delivered
ORD2023112003891,2023-11-20,94218,1020,Cap Beanie,Clothing,2,556.94,1113.88,COD,Mumbai,Maharashtra,1,Delivered
ORD2023112004173,2023-11-20,35966,1036,Makeup Kit,Beauty,2,311.9,623.8,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023112006864,2023-11-20,70530,1004,Power Bank 10000mAh,Electronics,2,7525.96,15051.92,NetBanking,Thiruvananthapuram,Kerala,0,Delivered
ORD2023112006960,2023-11-20,31331,1014,Sports Shorts,Clothing,1,680.32,680.32,Credit Card,Indore,Madhya Pradesh,1,Delivered
ORD2023112007243,2023-11-20,50576,1042,Football Size-5,Sports,1,395.73,395.73,UPI,Mumbai,Maharashtra,0,Delivered
ORD2023112007321,2023-11-20,62365,1049,Gym Gloves,Sports,1,5866.38,5866.38,Debit Card,Chandigarh,Chandigarh,0,Delivered
ORD2023112008094,2023-11-20,34425,1016,Running Shoes,Clothing,1,308.75,308.75,UPI,Delhi,Delhi,1,Delivered
ORD2023112009222,2023-11-20,14100,1010,Webcam 1080p,Electronics,2,15651.22,31302.44,UPI,Dubai,UAE,0,Delivered
ORD2023112009366,2023-11-20,63821,1031,Face Wash,Beauty,1,87.15,87.15,UPI,Kochi,Kerala,0,Delivered
ORD2023112009511,2023-11-20,83694,1009,Laptop Stand,Electronics,1,18037.24,-18037.24,UPI,Bhopal,Madhya Pradesh,1,Returned
ORD2023112009698,2023-11-20,62282,1028,Electric Kettle,Home,1,7194.71,7194.71,UPI,Delhi,Delhi,0,Delivered
ORD2023112009924,2023-11-20,11119,1026,Bedsheet Queen,Home,1,312.13,312.13,UPI,Nagpur,Maharashtra,1,Delivered
ORD2023112100636,2023-11-21,87097,1019,Jacket Winter,Clothing,2,346.62,693.24,Debit Card,Pune,Maharashtra,0,Shipped
ORD2023112100700,2023-11-21,72907,1035,Sunscreen SPF50,Beauty,2,1039.25,2078.5,UPI,Kochi,Kerala,0,Delivered
ORD2023112100757,2023-11-21,40484,1037,Beard Trimmer,Beauty,2,1956.01,3912.02,UPI,Patna,Bihar,0,Delivered
ORD2023112101507,2023-11-21,20807,1030,Storage Box,Home,1,2844.12,2844.12,UPI,Hyderabad,Telangana,1,Delivered
ORD2023112101612,2023-11-21,64033,1017,Kurta Set,Clothing,1,280.76,280.76,UPI,Delhi,Delhi,0,Delivered
ORD2023112102014,2023-11-21,62813,1041,Cricket Bat,Sports,1,11661.63,11661.63,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2023112102101,2023-11-21,51598,1017,Kurta Set,Clothing,2,280.43,560.86,Credit Card,Dubai,UAE,0,Shipped
ORD2023112102474,2023-11-21,53724,1041,Cricket Bat,Sports,1,10159.18,10159.18,Debit Card,Kochi,Kerala,0,Delivered
ORD2023112103250,2023-11-21,77982,1010,Webcam 1080p,Electronics,2,18800.46,37600.92,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2023112105031,2023-11-21,86688,1003,USB-C Charger,Electronics,2,1130.72,2261.44,Credit Card,Kolkata,West Bengal,1,Shipped
ORD2023112105354,2023-11-21,35525,1006,Mechanical Keyboard,Electronics,1,23566.01,23566.01,UPI,Surat,Gujarat,0,Delivered
ORD2023112105899,2023-11-21,19013,1008,4K Action Camera,Electronics,2,10334.39,20668.78,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2023112106600,2023-11-21,76723,1029,Table Lamp,Home,1,2772.07,2772.07,COD,Nagpur,Maharashtra,0,Delivered
ORD2023112107006,2023-11-21,55380,1012,Women's Fit Jeans,Clothing,1,1765.55,1765.55,UPI,Bengaluru,Karnataka,0,Delivered
ORD2023112107339,2023-11-21,49062,1004,Power Bank 10000mAh,Electronics,2,7812.19,15624.38,Credit Card,Bhopal,Madhya Pradesh,0,Shipped
ORD2023112108678,2023-11-21,58120,1007,Portable SSD 1TB,Electronics,1,633.67,633.67,Debit Card,Hyderabad,Telangana,0,Delivered
ORD2023112109809,2023-11-21,25133,1017,Kurta Set,Clothing,1,327.23,327.23,Credit Card,Hyderabad,Telangana,1,Shipped
ORD2023112202358,2023-11-22,97995,1005,Smartwatch Series 5,Electronics,1,4054.48,4054.48,Debit Card,Hyderabad,Telangana,1,Delivered
